CurrentRank,LastRank,Institution,Country,Size,Focus,Research,Age,Status,Academicscorerscore,Academicrankrank,Employerscore,Employerrank,FacultyStudentscore,FacultyStudentrank,CitationsPerFacultyscore,CitationsPerFacultyrank,InternationalFacultyscore,InternationalFacultyrank,InternationalStudentscore,InternationalStudentrank,OverallScore,Latitude,Longitude,anno,pca_1,pca_2,color
343,314,CITY UNIVERSITY LONDON,United Kingdom,L,CO,HI,5.0,A,22.2,401,48.0,252,15.4,401,37.5,339.0,98.2,74.0,100.0,15.0,34.2,51.50853,-0.12574,2018,2.3263793667206163,0.0941661272954108,blue
344,315,NANKAI UNIVERSITY,China,L,FC,VH,4.0,A,32.6,329,18.2,401,30.1,401,58.6,170.0,19.5,401.0,8.0,401.0,34.0,39.101647,117.1661475,2018,0.8205959006964436,0.1830546935630525,blue
344,318,XI'AN JIAOTONG UNIVERSITY,China,XL,FC,VH,5.0,A,29.1,375,27.6,401,48.5,278,38.5,332.0,28.9,401.0,12.7,401.0,34.0,34.219191,108.937882,2018,1.063107343140773,-0.8124864138207717,blue
346,345,BRUNEL UNIVERSITY,United Kingdom,M,CO,VH,4.0,A,17.6,401,28.0,401,21.1,401,49.8,235.0,97.3,93.0,99.3,33.0,33.9,51.5263,-0.4703,2018,2.0665247234048127,1.2891435485802707,blue
346,361,NORTHEASTERN UNIVERSITY,United States,L,CO,VH,5.0,B,22.1,401,35.1,378,25.2,401,40.1,320.0,71.8,219.0,96.5,66.0,33.9,42.3397355,-71.0883555,2018,1.9735603962481307,-0.0478411186255786,blue
346,325,UNIVERSITY OF VICTORIA,Canada,L,CO,VH,4.0,A,23.6,401,17.4,401,6.9,401,74.4,91.0,82.5,181.0,46.1,312.0,33.9,48.4647795,-123.310659,2018,1.557207606955994,0.8213186569159131,blue
349,393,QATAR UNIVERSITY,Qatar,M,FC,HI,3.0,A,20.2,401,20.7,401,59.9,223,7.9,401.0,100.0,10.0,99.9,24.0,33.8,25.3741735,51.489900000000006,2018,1.7541007947714924,2.553000803262695,blue
349,1000,UNIVERSITY OF BRUNEI DARUSSALAM ,Brunei,S,CO,HI,3.0,A,15.2,401,1.9,401,92.5,69,3.8,401.0,100.0,47.0,64.7,210.0,33.8,4.51234,114.017186,2018,0.6023985146886136,2.5374687094043624,blue
351,369,KOBE UNIVERSITY,Japan,L,FC,VH,4.0,A,33.8,314,36.8,353,61.8,211,15.2,401.0,9.0,401.0,9.7,401.0,33.6,34.728202,135.234463,2018,0.6874031721193342,0.165200125761093,blue
352,320,BEN GURION UNIVERSITY OF THE NEGEV,Israel,L,FC,VH,3.0,A,27.1,401,26.3,401,20.6,401,49.2,244.0,77.1,206.0,42.4,332.0,33.5,31.2573139707,34.800903463,2018,1.3403989106206515,1.8934731843810173,blue
352,363,GEORGE WASHINGTON UNIVERSITY,United States,L,FC,VH,5.0,B,35.3,303,37.0,348,23.3,401,33.8,370.0,36.4,362.0,47.8,304.0,33.5,38.901261000000005,-77.0506,2018,1.2795722942978305,-0.6446406342817842,blue
352,330,UNIVERSITY OF ESSEX,United Kingdom,L,CO,HI,4.0,A,26.7,401,22.2,401,22.9,401,29.9,401.0,99.9,51.0,99.8,25.0,33.5,51.8790698,0.945054,2018,1.9413238163845536,1.2966233172046011,blue
355,350,MOSCOW INSTITUTE OF PHYSICS AND TECHNOLOGY STATE UNIVERSITY,Russia,M,FO,VH,4.0,A,15.5,401,32.3,401,98.3,39,6.9,401.0,23.7,401.0,33.5,397.0,33.4,56.8425105,60.65192,2018,1.0367749602871412,0.5769363367316773,blue
355,356,UNIVERSITÉ PARIS DAUPHINE,France,M,SP,HI,3.0,A,28.8,383,75.2,113,30.7,401,9.2,401.0,45.6,326.0,80.9,146.0,33.4,48.8703315,2.273772,2018,1.5849800178362754,1.8347593241664817,blue
357,330,TILBURG UNIVERSITY,Netherlands,M,FO,VH,4.0,A,19.8,401,23.9,401,9.5,401,74.5,90.0,82.8,180.0,40.5,350.0,33.3,51.563024,5.041827,2018,1.531471450522409,0.7937992495999957,blue
357,347,UNIVERSITÄT ULM,Germany,M,CO,VH,4.0,A,11.0,401,15.6,401,63.7,200,51.2,222.0,50.9,306.0,34.1,390.0,33.3,48.7795921,9.2332289,2018,1.2173259796753924,0.7271386864365731,blue
357,338,UNIVERSITY OF JYVÄSKYLÄ,Finland,M,CO,VH,4.0,A,24.0,401,7.8,401,80.8,116,20.2,401.0,42.4,343.0,9.7,401.0,33.3,62.234775,25.729131,2018,0.8038645729623841,0.5357792981411114,blue
360,386,LA TROBE UNIVERSITY,Australia,L,CO,VH,4.0,A,29.6,368,39.9,323,9.8,401,28.5,401.0,97.3,90.0,95.3,77.0,33.2,-37.7212385,145.0482135,2018,1.88083496150487,1.1734169599225108,blue
361,359,OXFORD BROOKES UNIVERSITY,United Kingdom,L,CO,HI,5.0,A,30.3,361,75.6,110,15.7,401,13.5,401.0,65.5,237.0,83.9,132.0,33.1,51.754836,-1.224004,2018,1.9312302298709365,-0.3110445475142206,blue
361,395,STELLENBOSCH UNIVERSITY,South Africa,L,FC,HI,5.0,A,34.4,312,33.5,393,4.2,401,52.9,207.0,78.2,203.0,12.3,401.0,33.1,-33.931430000000006,18.8647905,2018,1.232212831485709,-0.6174609727814847,blue
361,366,UNIVERSIDADE NOVA DE LISBOA,Portugal,L,FC,HI,3.0,A,34.6,310,60.9,168,35.4,371,20.5,401.0,15.1,401.0,23.5,401.0,33.1,38.734009,-9.160458,2018,0.8332419174494896,1.2952046799947394,blue
364,310,PONTIFICIA UNIVERSIDAD CATÓLICA ARGENTINA SANTA MARÍA DE LOS BUENOS AIRES (UCA),Argentina,L,FC,LO,4.0,B,24.2,401,66.9,140,76.9,137,1.2,401.0,,,19.5,401.0,33.0,-34.565893,-58.501315,2018,1.1787193803484557,0.3385858490120865,blue
364,310,RENSSELAER POLYTECHNIC INSTITUTE,United States,M,CO,VH,5.0,B,16.6,401,22.2,401,23.7,401,78.2,76.0,26.4,401.0,47.7,305.0,33.0,42.7300305,-73.67859899999999,2018,1.359229826638822,-0.6236246665084116,blue
364,359,UNIVERSITY OF THE WITWATERSRAND,South Africa,L,FC,VH,5.0,A,34.7,309,43.6,290,13.9,401,33.7,372.0,88.3,153.0,14.6,401.0,33.0,-26.1909565,28.0293305,2018,1.3735266462400604,-0.5360617237168379,blue
367,340,JAMES COOK UNIVERSITY (JCU),Australia,L,FC,HI,3.0,A,19.4,401,16.4,401,13.4,401,56.8,179.0,91.5,135.0,96.2,69.0,32.9,54.551823,-1.208262,2018,1.7462509578598917,2.357734816016225,blue
367,329,TOKYO MEDICAL AND DENTAL UNIVERSITY ,Japan,S,FO,VH,4.0,A,14.9,401,11.7,401,100.0,7,23.9,401.0,3.5,401.0,14.1,401.0,32.9,35.7012575,139.764795,2018,0.6596167066607186,0.3686542038096129,blue
367,374,UNIVERSITY OF THE PHILIPPINES,Philippines,XL,FC,MD,5.0,A,46.0,218,56.6,191,40.7,327,2.1,401.0,1.9,401.0,1.5,401.0,32.9,14.654002,121.0681,2018,0.6501433263847829,-1.2003251972573852,blue
367,377,UNIVERSITY OF TROMSO,Norway,M,FC,HI,3.0,A,18.5,401,5.4,401,96.7,51,10.0,401.0,41.0,347.0,29.0,401.0,32.9,40.9295,40.276125,2018,0.7353266462852663,1.8432288258959684,blue
367,361,VIRGINIA POLYTECHNIC INSTITUTE (VIRGINIA TECH),United States,XL,FC,VH,5.0,A,33.2,323,40.4,317,22.6,401,44.1,283.0,19.8,401.0,23.4,401.0,32.9,37.226323,-80.42355549999999,2018,1.0035637545235752,-0.9125772757911595,blue
372,288,UNIVERSITY OF ST GALLEN (HSG),Switzerland,M,SP,VH,5.0,A,13.8,401,93.7,50,5.5,401,34.9,363.0,100.0,41.0,95.9,72.0,32.8,47.43251,9.37513,2018,2.568125726739233,-0.0216976631485355,blue
373,358,ASTON UNIVERSITY,United Kingdom,M,CO,VH,4.0,A,17.6,401,54.1,207,14.1,401,40.2,317.0,95.8,108.0,87.2,114.0,32.5,52.487144,-1.886977,2018,1.9880489656517004,1.128722712802812,blue
373,350,MOSCOW STATE INSTITUTE OF INTERNATIONAL RELATIONS – MGIMO UNIVERSITY ,Russia,M,SP,LO,4.0,A,14.3,401,36.9,352,99.2,34,1.0,401.0,10.3,401.0,50.1,288.0,32.5,55.6718195,37.48924,2018,1.0274724395424588,0.585566158873501,blue
373,410,"NATIONAL RESEARCH NUCLEAR UNIVERSITY ""MEPHI"" (MOSCOW ENGINEERING PHYSICS INSTITUTE)",Russia,M,FO,VH,4.0,A,13.7,401,23.3,401,94.1,57,3.9,401.0,39.1,351.0,62.3,227.0,32.5,55.649789,37.664199,2018,1.1419599798171756,0.8827429561906754,blue
373,440,UNIVERSIDAD POLITECNICA DE VALENCIA,Spain,L,CO,VH,3.0,A,26.9,401,36.7,354,65.6,189,15.9,401.0,5.3,401.0,28.7,401.0,32.5,39.48033425,-0.34182975,2018,0.5508810760615168,1.426427245002753,blue
373,366,UNIVERSITY OF KENT,United Kingdom,L,CO,VH,4.0,A,24.6,401,22.2,401,30.8,401,24.5,401.0,97.6,86.0,89.5,105.0,32.5,38.04,-84.5,2018,1.7279240872199912,1.248023465490597,blue
378,372,LAVAL UNIVERSITY,Canada,L,FC,VH,5.0,A,31.3,349,30.5,401,27.8,401,30.8,401.0,67.1,232.0,32.9,401.0,32.4,45.558582,-73.721343,2018,1.2377777756227102,-0.4881656568319501,blue
379,374,AALBORG UNIVERSITY,Denmark,L,FC,VH,3.0,A,24.5,401,47.3,262,31.9,401,26.9,401.0,74.3,211.0,42.8,330.0,32.2,57.015,9.985,2018,1.2568901727515671,1.8738531807465808,blue
380,319,TAMPERE UNIVERSITY OF TECHNOLOGY ,Finland,M,CO,VH,3.0,A,13.3,401,20.8,401,84.8,99,24.7,401.0,34.8,373.0,20.8,401.0,32.1,28.362228,75.588597,2018,0.8176676635280614,1.695808680306506,blue
381,327,UNIVERSITÉ DE MONTPELLIER ,France,XL,CO,VH,5.0,A,36.4,289,43.5,293,10.3,401,42.3,299.0,12.6,401.0,38.4,367.0,32.0,43.632906000000006,3.8660815,2018,1.041938620874452,-0.9205107604410396,blue
382,420,NATIONAL RESEARCH UNIVERSITY 0 HIGHER SCHOOL OF ECONOMICS (HSE),Russia,L,FO,VH,3.0,A,21.8,401,31.6,401,92.8,66,1.5,401.0,8.4,401.0,12.6,401.0,31.9,55.803338,37.409242,2018,0.4072124252489865,1.4443384491255635,blue
382,390,STONY BROOK UNIVERSITY,United States,L,FC,VH,4.0,A,26.7,401,6.8,401,35.2,373,43.3,294.0,10.1,401.0,85.0,124.0,31.9,40.91,-73.13,2018,0.9893836545962372,0.6658845207777733,blue
384,390,UNIVERSITY OF SOUTHERN DENMARK,Denmark,L,FO,VH,4.0,A,25.6,401,20.7,401,41.2,325,26.0,401.0,73.5,213.0,41.5,342.0,31.6,55.368435000000005,10.428221,2018,1.1160139600369785,0.8145159337546324,blue
385,352,UNIVERSITÄT KONSTANZ,Germany,M,CO,VH,4.0,A,31.3,350,23.8,401,38.7,335,21.8,401.0,56.1,280.0,32.9,401.0,31.5,47.689901000000006,9.18843,2018,0.9637283814070448,0.6065806571994463,blue
386,400,TOMSK POLYTECHNIC UNIVERSITY,Russia,M,FO,VH,5.0,A,10.9,401,26.9,401,93.5,61,2.4,401.0,19.2,401.0,81.8,141.0,31.3,56.587647,84.903247,2018,1.2392549857828283,-0.2596237692154918,blue
386,373,UNIVERSITY OF KANSAS,United States,L,FC,VH,5.0,A,20.2,401,15.2,401,78.2,129,21.5,401.0,16.3,401.0,16.8,401.0,31.3,39.056126250000005,-94.609310125,2018,0.6850355016845201,-0.7318713766872798,blue
388,395,NATIONAL SUN YAT0SEN UNIVERSITY,Taiwan,M,CO,VH,3.0,A,29.9,366,20.7,401,27.0,401,52.2,211.0,17.9,401.0,8.2,401.0,31.2,22.630732,120.263924,2018,0.4019595007146263,1.3054642292999257,blue
388,420,UNIVERSITÄT MANNHEIM,Germany,M,FO,VH,5.0,A,24.9,401,84.2,83,16.4,401,32.0,393.0,30.6,399.0,30.1,401.0,31.2,49.48297225,8.46419525,2018,1.2269807157981387,-0.8772171785686838,blue
390,420,UNITED ARAB EMIRATES UNIVERSITY,United Arab Emirates,M,FC,HI,3.0,A,19.5,401,24.7,401,47.9,283,11.7,401.0,100.0,12.0,76.3,162.0,31.1,25.2867925,55.4767045,2018,1.3832084402338884,2.3715901889974056,blue
391,380,DUBLIN CITY UNIVERSITY (DCU),Ireland,L,CO,HI,3.0,A,22.2,401,46.3,272,35.8,366,17.3,401.0,78.4,202.0,57.2,249.0,31.0,53.385747,-6.258126,2018,1.284843641771768,2.012833812654606,blue
391,420,NATIONAL CENTRAL UNIVERSITY,Taiwan,M,CO,VH,4.0,A,32.5,330,17.3,401,31.7,401,40.3,313.0,15.6,401.0,19.6,401.0,31.0,41.5017,-81.6536,2018,0.4705023853218432,0.2472450536181542,blue
391,420,UNIVERSITY OF UTAH,United States,L,FC,VH,5.0,A,21.2,401,11.1,401,60.1,221,38.2,335.0,16.3,401.0,17.2,401.0,31.0,40.769755,-111.837882,2018,0.6040510023824983,-0.765954793529739,blue
394,374,UNIVERSITY OF COLORADO AT DENVER ,United States,L,FC,VH,5.0,A,12.1,401,11.5,401,100.0,9,18.8,401.0,4.4,401.0,15.5,401.0,30.8,39.744774500000005,-105.0027,2018,0.5880680060904644,-0.7291798047034069,blue
395,365,AMERICAN UNIVERSITY IN CAIRO,Egypt,M,CO,HI,4.0,B,31.0,353,49.3,236,37.1,351,5.1,401.0,90.7,140.0,5.8,401.0,30.7,30.0186,31.5002,2018,1.0396715217565764,0.6147217852956615,blue
395,410,ILLINOIS INSTITUTE OF TECHNOLOGY,United States,M,CO,VH,5.0,B,23.6,401,13.9,401,19.0,401,49.7,238.0,21.4,401.0,100.0,14.0,30.7,41.8348405,-87.627396,2018,1.251843126978183,-0.3367185990965898,blue
397,440,HUFS – HANKUK (KOREA) UNIVERSITY OF FOREIGN STUDIES,South Korea,L,CO,MD,4.0,B,18.7,401,31.5,401,78.3,127,2.1,401.0,37.9,355.0,39.0,362.0,30.6,37.595718,127.059692,2018,0.8039738590500715,0.6572833724093914,blue
398,430,"GOLDSMITHS, UNIVERSITY OF LONDON",United Kingdom,M,FO,VH,5.0,A,27.3,401,13.2,401,25.5,401,19.7,401.0,85.0,172.0,97.2,60.0,30.5,51.474853,-0.03717475,2018,1.5022508480817522,0.0874293194495439,blue
398,410,JOHANNES GUTENBERG UNIVERSITÄT MAINZ,Germany,XL,FC,HI,5.0,A,27.9,396,25.2,401,48.7,277,20.1,401.0,35.1,370.0,24.6,401.0,30.5,49.99277,8.239354500000001,2018,0.7627774622142621,-0.6755625141419715,blue
398,410,TAIPEI MEDICAL UNIVERSITY,Taiwan,M,FO,VH,4.0,B,15.5,401,14.8,401,84.7,100,18.7,401.0,24.4,401.0,17.3,401.0,30.5,25.027445,121.563075,2018,0.5420152951084967,0.4913383537515008,blue
410,400,LEIBNIZ UNIVERSITÄT HANNOVER,Germany,L,CO,VH,5.0,A,0.0,0,0.0,0,2.3,401,79.5,69.0,10.4,401.0,26.9,401.0,30.1,52.3825465,9.7178245,2018,0.2207031235191824,-0.7958812748325068,blue
410,395,NATIONAL TECHNICAL UNIVERSITY OF ATHENS,Greece,L,FO,VH,5.0,A,0.0,0,0.0,0,11.3,401,63.7,136.0,1.6,401.0,2.6,401.0,30.3,37.976594,23.784194,2018,-0.1646960612306316,-0.9822655258841244,blue
410,420,PETER THE GREAT ST.PETERSBURG POLYTECHNIC UNIVERSITY,Russia,L,FO,VH,5.0,A,0.0,0,0.0,0,93.8,59,2.2,401.0,12.7,401.0,56.5,254.0,29.9,56.976168,24.171868,2018,0.4644985219363685,-0.3577456362086942,blue
410,460,RUHR0UNIVERSITÄT BOCHUM,Germany,XL,FC,VH,4.0,A,0.0,0,0.0,0,6.3,401,56.7,180.0,27.3,401.0,35.3,384.0,30.2,51.4442295,7.2613645,2018,0.041574957341787,0.5176363107775885,blue
410,410,UNIVERSIDAD EXTERNADO DE COLOMBIA,Colombia,M,CO,MD,5.0,B,0.0,0,0.0,0,99.8,26,1.0,401.0,10.6,401.0,,,30.0,4.5956715,-74.0688445,2018,0.1914930794495592,-0.5616642567247955,blue
410,550,UNIVERSITAS GADJAH MADA,Indonesia,XL,FC,MD,4.0,A,0.0,0,0.0,0,24.0,401,1.5,401.0,23.5,401.0,2.4,401.0,30.2,-7.771036,110.378437,2018,-0.8581233636674128,0.3484972839455318,blue
410,460,UNIVERSITY OF COIMBRA,Portugal,L,FC,VH,5.0,A,0.0,0,0.0,0,17.7,401,25.3,401.0,8.3,401.0,41.2,344.0,29.8,40.207644,-8.425838500000001,2018,-0.1930104427322265,-0.6694514832510445,blue
410,382,V.N. KARAZIN KHARKIV NATIONAL UNIVERSITY,Ukraine,L,FC,MD,5.0,A,0.0,0,0.0,0,78.0,131,1.8,401.0,1.3,401.0,89.9,102.0,29.9,50.00682775,36.2284065,2018,0.5897110447692366,-0.270413453058449,blue
410,490,VILNIUS UNIVERSITY ,Lithuania,L,FC,HI,5.0,A,0.0,0,0.0,0,69.1,173,5.1,401.0,7.0,401.0,4.6,401.0,30.0,40.850269,-77.8496395,2018,-0.3513364799406223,-0.7726763681084045,blue
410,395,WASHINGTON STATE UNIVERSITY,United States,L,FC,VH,5.0,A,0.0,0,0.0,0,22.5,401,32.0,390.0,66.8,234.0,12.7,401.0,30.4,46.7275595,-117.1625925,2018,0.2447962429469481,-0.4458367192352966,blue
420,450,AMERICAN UNIVERSITY OF SHARJAH,United Arab Emirates,M,FC,MD,2.0,B,0.0,0,0.0,0,20.3,401,12.4,401.0,100.0,2.0,100.0,4.0,29.5,25.30583211,55.487664716,2018,0.6821159240047378,3.706679014683933,blue
420,470,ARABIAN GULF UNIVERSITY,Bahrain,S,CO,MD,3.0,A,0.0,0,0.0,0,69.7,168,2.6,401.0,99.5,58.0,100.0,8.0,29.2,26.201,50.606998,2018,1.0906059675949806,2.700794219034512,blue
420,410,BRANDEIS UNIVERSITY,United States,M,CO,HI,4.0,B,0.0,0,0.0,0,28.4,401,44.1,284.0,15.1,401.0,83.7,134.0,29.4,42.3657,-71.2597,2018,0.4975940832816806,0.786449039155731,blue
420,420,KAZAKH NATIONAL TECHNICAL UNIVERSITY AFTER K.I.SATPAYEV    ,Kazakhstan,M,FO,HI,4.0,A,0.0,0,0.0,0,97.1,50,1.0,401.0,2.5,401.0,3.5,401.0,29.7,37.959812,-121.292536,2018,-0.2342465184596022,0.3801605469947833,blue
420,440,TARAS SHEVCHENKO NATIONAL UNIVERSITY OF KYIV,Ukraine,L,CO,HI,5.0,A,0.0,0,0.0,0,69.4,171,2.4,401.0,1.6,401.0,4.9,401.0,29.4,53.278024875,-9.0608545,2018,-0.3738828130489164,-0.8114692152592249,blue
420,480,UNIVERSIDAD DE COSTA RICA,Costa Rica,XL,CO,MD,4.0,A,0.0,0,0.0,0,37.2,347,1.8,401.0,,,1.8,401.0,29.4,9.936903,-84.0514885,2018,-0.65291956828933,0.3865712749308796,blue
420,420,UNIVERSITÉ AIX0MARSEILLE,France,XL,FC,VH,5.0,A,0.0,0,0.0,0,13.8,401,26.1,401.0,26.3,401.0,36.2,382.0,29.7,43.293565,5.357801,2018,-0.0721172876311826,-0.5925625646311165,blue
420,420,UNIVERSITY OF OULU,Finland,M,FC,VH,4.0,A,0.0,0,0.0,0,52.1,267,33.7,371.0,30.5,400.0,8.5,401.0,29.3,65.05857,25.468875,2018,0.0012871555721353,0.4850977130923674,blue
420,366,UNIVERSITY OF WARSAW ,Poland,XL,CO,VH,5.0,A,0.0,0,0.0,0,29.1,401,7.3,401.0,8.0,401.0,10.8,401.0,29.2,52.229678,20.982649,2018,-0.4701629170076216,-0.8390060543065212,blue
420,410,WAKE FOREST UNIVERSITY,United States,M,FC,VH,5.0,B,0.0,0,0.0,0,100.0,13,21.6,401.0,7.5,401.0,17.1,401.0,29.2,36.135829,-80.277438,2018,0.3040505475744889,-0.6261762239136249,blue
430,420,BILKENT UNIVERSITY,Turkey,M,CO,VH,3.0,B,0.0,0,0.0,0,18.0,401,26.2,401.0,62.5,248.0,13.2,401.0,29.1,39.875275,32.748524,2018,-0.1906213043690866,1.7755013461304363,blue
430,490,HITOTSUBASHI UNIVERSITY,Japan,M,SP,HI,5.0,A,0.0,0,0.0,0,28.9,401,6.0,401.0,23.1,401.0,27.5,401.0,28.9,35.707216,139.45988525,2018,-0.3796543380087481,-0.621219814878123,blue
430,460,SHANGHAI UNIVERSITY,China,XL,CO,VH,2.0,A,0.0,0,0.0,0,38.6,336,16.1,401.0,24.1,401.0,3.3,401.0,29.0,31.3170155,121.389705,2018,-0.7067854107995315,2.6380673706845146,blue
430,450,SWINBURNE UNIVERSITY OF TECHNOLOGY,Australia,L,CO,VH,3.0,A,0.0,0,0.0,0,14.0,401,36.8,349.0,97.3,92.0,83.7,133.0,29.0,1.532147,110.357014,2018,0.8082598949921272,2.4402011954085228,blue
430,440,THE UNIVERSITY OF GEORGIA,United States,XL,FC,VH,5.0,A,0.0,0,0.0,0,18.4,401,36.0,355.0,66.1,235.0,13.6,401.0,29.1,33.919435,-83.346881,2018,0.1543539883912836,-0.4515748478865003,blue
430,440,UNIVERSITÀ DI PISA,Italy,XL,FC,VH,5.0,A,0.0,0,0.0,0,9.0,401,22.4,401.0,10.2,401.0,6.2,401.0,28.9,43.7171145,10.398015,2018,-0.6228759062475568,-0.8972115197916113,blue
430,430,UNIVERSITY OF CONNECTICUT,United States,L,FC,VH,5.0,A,0.0,0,0.0,0,28.8,401,44.7,280.0,56.9,277.0,26.1,401.0,29.1,41.8070105,-72.2481995,2018,0.392241685218295,-0.412949509176609,blue
430,420,UNIVERSITY OF DELAWARE,United States,L,CO,VH,5.0,A,0.0,0,0.0,0,11.1,401,76.3,83.0,33.6,381.0,25.8,401.0,28.8,39.67988125,-75.74845024999999,2018,0.384116162912282,-0.6218338689180549,blue
430,393,UNIVERSITY OF IOWA,United States,XL,FC,VH,5.0,A,0.0,0,0.0,0,30.8,401,41.6,307.0,7.5,401.0,29.1,401.0,28.8,41.658869,-91.5483845,2018,0.0293241642569821,-0.7271728981484791,blue
430,380,UNIVERSITY OF TEXAS DALLAS ,United States,L,CO,VH,3.0,A,0.0,0,0.0,0,7.3,401,65.7,131.0,23.0,401.0,70.8,186.0,29.1,32.985556,-96.750326,2018,0.4000460760493964,1.8292448563347536,blue
440,470,BOND UNIVERSITY,Australia,S,FC,HI,3.0,B,0.0,0,0.0,0,58.7,232,15.0,401.0,98.7,67.0,94.4,83.0,28.4,-28.0711,153.4099,2018,1.0341568900605145,2.6312644961794605,blue
440,430,CHRISTIAN0ALBRECHTS0UNIVERSITÄT ZU KIEL,Germany,L,FC,VH,5.0,A,0.0,0,0.0,0,57.1,237,23.5,401.0,11.9,401.0,14.7,401.0,28.4,54.33666532,10.120166186,2018,-0.0979758247131478,-0.715745279122627,blue
440,470,CONCORDIA UNIVERSITY,Canada,XL,CO,VH,3.0,A,0.0,0,0.0,0,6.8,401,27.1,401.0,75.3,209.0,87.5,111.0,28.5,45.497406,-73.577102,2018,0.4446985596561172,2.300259978965315,blue
440,440,FLORIDA STATE UNIVERSITY,United States,XL,FC,HI,5.0,A,0.0,0,0.0,0,11.6,401,44.1,285.0,10.4,401.0,6.8,401.0,28.7,30.440628500000003,-84.291384,2018,-0.3733297687119454,-0.8891234276655398,blue
440,399,INDIAN INSTITUTE OF TECHNOLOGY ROORKEE (IITR),India,M,FO,VH,5.0,A,0.0,0,0.0,0,14.1,401,81.8,61.0,1.9,401.0,2.1,401.0,28.4,29.862374,77.894583,2018,-0.0125817967997312,-0.979284157464254,blue
440,460,KOÇ UNIVERSITY ,Turkey,M,CO,HI,2.0,B,0.0,0,0.0,0,45.6,298,16.2,401.0,42.6,340.0,10.5,401.0,28.5,41.204971,29.073573,2018,-0.4367518908730925,2.82505301738374,blue
440,550,NATIONAL UNIVERSITY OF SCIENCES AND TECHNOLOGY (NUST) ISLAMABAD,Pakistan,M,CO,VH,3.0,A,0.0,0,0.0,0,74.6,149,6.4,401.0,3.3,401.0,4.5,401.0,28.3,33.6449595,72.98958999999999,2018,-0.6861283625956125,1.4759131847384208,blue
440,490,PONTIFICIA UNIVERSIDAD CATÓLICA DEL PERÚ,Peru,L,FO,MD,5.0,B,0.0,0,0.0,0,18.7,401,1.8,401.0,5.5,401.0,3.9,401.0,28.7,-12.069502,-77.079535,2018,-0.9008865774140454,-0.9115996829105542,blue
440,390,SWANSEA UNIVERSITY,United Kingdom,L,FC,HI,4.0,A,0.0,0,0.0,0,34.4,382,30.3,401.0,66.0,236.0,66.7,196.0,28.3,51.6093304375,-3.9804559375,2018,0.6640635954273243,1.0400408663616028,blue
440,450,UNIVERSIDAD DE PALERMO,Argentina,M,FO,MD,3.0,B,0.0,0,0.0,0,64.0,199,1.1,401.0,34.2,377.0,95.4,76.0,28.4,-34.5973913125,-58.4102730625,2018,0.4183701643916724,2.2137775261580046,blue
440,460,XIAMEN UNIVERSITY,China,XL,FC,VH,4.0,A,0.0,0,0.0,0,24.8,401,43.8,288.0,10.6,401.0,8.0,401.0,28.3,24.610554,118.301225,2018,-0.3935780849093528,0.2820441287550922,blue
450,450,AUCKLAND UNIVERSITY OF TECHNOLOGY ,New Zealand,L,CO,HI,2.0,A,0.0,0,0.0,0,15.4,401,9.3,401.0,99.0,64.0,99.7,29.0,28.1,-36.8533,174.7667,2018,0.541660582790915,3.685778788150551,blue
450,420,BANGOR UNIVERSITY,United Kingdom,M,FC,HI,5.0,A,0.0,0,0.0,0,16.4,401,59.5,164.0,54.3,289.0,74.3,170.0,28.0,53.2289,-4.1301,2018,0.8506731533920089,-0.1656397967130506,blue
450,550,KAZAN FEDERAL UNIVERSITY,Russia,L,FO,VH,5.0,A,0.0,0,0.0,0,73.7,151,2.3,401.0,5.9,401.0,27.8,401.0,27.9,55.792769,49.1314645,2018,-0.2845340757033754,-0.619244012219436,blue
450,460,OREGON STATE UNIVERSITY,United States,L,CO,VH,5.0,A,0.0,0,0.0,0,31.1,401,35.6,359.0,58.9,269.0,28.1,401.0,28.1,44.5643185,-123.2768405,2018,0.2747131994586559,-0.3774090590131042,blue
450,440,SINGAPORE MANAGEMENT UNIVERSITY,Singapore,M,SP,HI,2.0,A,0.0,0,0.0,0,9.3,401,21.3,401.0,100.0,26.0,65.3,209.0,27.9,1.2969810000000002,103.8496005,2018,0.3114431381831035,3.461324106980717,blue
450,420,SOGANG UNIVERSITY,South Korea,M,CO,VH,4.0,B,0.0,0,0.0,0,44.8,303,16.4,401.0,11.0,401.0,12.5,401.0,27.8,37.5515955,126.9410355,2018,-0.4311622568903582,0.3617624647596865,blue
450,450,UNIVERSITÀ DEGLI STUDI DI TRENTO,Italy,L,CO,VH,4.0,A,0.0,0,0.0,0,10.9,401,50.2,231.0,40.4,348.0,11.5,401.0,28.2,46.069134,11.120599,2018,-0.1596620062212382,0.4691177602428928,blue
450,377,UNIVERSITÉ PARIS DESCARTES,France,XL,FC,VH,5.0,A,0.0,0,0.0,0,20.3,401,43.4,291.0,13.5,401.0,25.1,401.0,27.9,48.85559,2.331793,2018,-0.0438064047956406,-0.7395442857436587,blue
450,460,YORK UNIVERSITY,Canada,XL,CO,VH,4.0,A,0.0,0,0.0,0,13.2,401,20.6,401.0,31.9,388.0,66.0,203.0,28.1,43.772107,-79.50219,2018,-0.0303484945259338,0.760719920193869,blue
